Price,Close,High,Low,Open,Volume
Ticker,GE=F,GE=F,GE=F,GE=F,GE=F
Date,,,,,
2010-03-21,99.68250274658203,99.69000244140625,99.6500015258789,99.66000366210938,67628
2010-03-28,99.69000244140625,99.69750213623047,99.68000030517578,99.68499755859375,58748
2010-04-04,99.69000244140625,99.69999694824219,99.625,99.69000244140625,52874
2010-04-11,99.69249725341797,99.69499969482422,99.68250274658203,99.6875,61870
2010-04-18,99.62999725341797,99.69499969482422,99.62750244140625,99.69249725341797,62118
2010-04-25,99.58999633789062,99.63500213623047,99.5625,99.62750244140625,100282
2010-05-02,99.4749984741211,99.6050033569336,99.30750274658203,99.5999984741211,89378
2010-05-09,99.53250122070312,99.60250091552734,99.5199966430664,99.5199966430664,92735
2010-05-16,99.33999633789062,99.54499816894531,99.30750274658203,99.54000091552734,1516262
2010-05-23,99.4000015258789,99.44000244140625,99.19499969482422,99.3550033569336,1477586
2010-05-30,99.42500305175781,99.44999694824219,99.37999725341797,99.4000015258789,872615
2010-06-06,99.45999908447266,99.46499633789062,99.4175033569336,99.42749786376953,618442
2010-06-13,99.40249633789062,99.46499633789062,99.3550033569336,99.4625015258789,89622
2010-06-20,99.41999816894531,99.43000030517578,99.37249755859375,99.42500305175781,77936
2010-06-27,99.45500183105469,99.45999908447266,99.41999816894531,99.41999816894531,52759
2010-07-04,99.4800033569336,99.50749969482422,99.4574966430664,99.46499633789062,34829
2010-07-11,99.4800033569336,99.48249816894531,99.47000122070312,99.4749984741211,42943
2010-07-18,99.52249908447266,99.54499816894531,99.47750091552734,99.4800033569336,53404
2010-07-25,99.58999633789062,99.59500122070312,99.51750183105469,99.5199966430664,19111
2010-08-01,99.6050033569336,99.62000274658203,99.58999633789062,99.58999633789062,20169
2010-08-08,99.63249969482422,99.64250183105469,99.6050033569336,99.61499786376953,43742
2010-08-15,99.6675033569336,99.66999816894531,99.62249755859375,99.63500213623047,649992
2010-08-22,99.68000030517578,99.69750213623047,99.6449966430664,99.66999816894531,908899
2010-08-29,99.70249938964844,99.70500183105469,99.68000030517578,99.68250274658203,504007
2010-09-05,99.70500183105469,99.7074966430664,99.69000244140625,99.70500183105469,504910
2010-09-12,99.6675033569336,99.68000030517578,99.65750122070312,99.6675033569336,73903
2010-09-19,99.68499755859375,99.69499969482422,99.6624984741211,99.66999816894531,66887
2010-09-26,99.69249725341797,99.69999694824219,99.68499755859375,99.69249725341797,57584
2010-10-03,99.7074966430664,99.70999908447266,99.69000244140625,99.69000244140625,47102
2010-10-10,99.70999908447266,99.71499633789062,99.7074966430664,99.7074966430664,26986
2010-10-17,99.69249725341797,99.70999908447266,99.67749786376953,99.70999908447266,60442
2010-10-24,99.7074966430664,99.70999908447266,99.69499969482422,99.69499969482422,28040
2010-10-31,99.7074966430664,99.7125015258789,99.69999694824219,99.70500183105469,32009
2010-11-07,99.7125015258789,99.71499633789062,99.70249938964844,99.7074966430664,31806
