Date,OPEN,HIGH,LOW,CLOSE
2008-09-12,4.28,4.402,4.164,4.31385
2008-09-19,4.319,4.423,3.896,4.3842
2008-09-26,4.399,4.477,4.33,4.37115
2008-10-03,4.327,4.368,4.062,4.08895
2008-10-10,4.022,4.161,3.896,4.12835
2008-10-17,4.293,4.373,4.193,4.32105
2008-10-24,4.358,4.379,3.882,4.0704
2008-10-31,4.025,4.398,3.987,4.37015
2008-11-07,4.371,4.4,4.122,4.266
2008-11-14,4.268,4.366,4.142,4.2288
2008-11-21,4.229,4.251,3.474,3.6881
2008-11-28,3.695,3.799,3.435,3.4362
2008-12-05,3.491,3.491,3.007,3.1198
2008-12-12,3.125,3.183,2.975,3.04355
2008-12-19,3.047,3.089,2.514,2.5514
2008-12-26,2.551,2.69,2.55,2.6053
2009-01-02,2.609,2.837,2.54,2.7845
2009-01-09,2.798,3.134,2.795,3.0593
2009-01-16,3.054,3.11,2.828,2.91365
2009-01-23,2.898,3.388,2.898,3.31975
2009-01-30,3.327,3.635,3.224,3.60655
2009-02-06,3.605,3.733,3.461,3.6993
2009-02-13,3.698,3.764,3.416,3.67715
2009-02-20,3.68,3.691,3.406,3.5768
2009-02-27,3.579,3.749,3.413,3.7065
2009-03-06,3.707,3.734,3.444,3.55615
2009-03-13,3.554,3.775,3.507,3.67555
2009-03-20,3.677,3.847,3.346,3.654
2009-03-27,3.654,3.777,3.575,3.61585
2009-04-03,3.602,3.73,3.487,3.692
2009-04-10,3.695,3.784,3.65,3.7454
2009-04-17,3.747,3.812,3.612,3.8036
2009-04-24,3.805,3.905,3.626,3.87935
2009-05-01,3.852,4.124,3.799,4.0752
2009-05-08,4.071,4.386,4.026,4.26765
2009-05-15,4.274,4.292,4.032,4.0842
2009-05-22,4.074,4.396,4.044,4.3822
2009-05-29,4.385,4.663,4.325,4.3304
2009-06-05,4.365,4.716,4.34,4.6412
2009-06-12,4.652,4.842,4.563,4.6438
2009-06-19,4.632,4.643,4.4,4.5051
2009-06-26,4.52,4.53,4.291,4.33505
2009-07-03,4.338,4.396,4.265,4.32465
2009-07-10,4.34,4.393,4.156,4.19345
2009-07-17,4.209,4.55,4.169,4.53605
2009-07-24,4.53,4.605,4.367,4.5416
2009-07-31,4.582,4.657,4.294,4.2988
2009-08-07,4.327,4.718,4.317,4.6065
2009-08-14,4.636,4.647,4.352,4.41965
2009-08-21,4.415,4.421,4.206,4.3739
2009-08-28,4.363,4.419,4.176,4.1968
2009-09-04,4.219,4.28,4.092,4.25985
2009-09-11,4.289,4.392,4.104,4.18145
2009-09-18,4.18,4.312,4.155,4.2196
2009-09-25,4.224,4.292,4.089,4.09255
2009-10-02,4.067,4.1,3.891,3.9975
2009-10-09,4.001,4.248,3.96,4.2233
2009-10-16,4.234,4.328,4.148,4.2416
2009-10-23,4.266,4.301,4.123,4.29045
2009-10-30,4.3,4.388,4.223,4.22755
2009-11-06,4.248,4.462,4.227,4.39835
2009-11-13,4.41,4.479,4.334,4.3581
2009-11-20,4.36,4.36,4.233,4.29485
2009-11-27,4.293,4.354,4.159,4.2075
2009-12-04,4.207,4.434,4.185,4.40125
2009-12-11,4.419,4.554,4.324,4.5014
2009-12-18,4.504,4.556,4.399,4.45945
2009-12-25,4.46,4.687,4.451,4.67475
2010-01-01,4.685,4.734,4.601,4.6341
2010-01-08,4.661,4.734,4.587,4.716
2010-01-15,4.7,4.743,4.56,4.5809
2010-01-22,4.569,4.629,4.476,4.5332
2010-01-29,4.54,4.616,4.486,4.4923
2010-02-05,4.505,4.644,4.486,4.52105
2010-02-12,4.533,4.714,4.494,4.6522
2010-02-19,4.668,4.774,4.628,4.7041
2010-02-26,4.705,4.747,4.523,4.5576
2010-03-05,4.566,4.656,4.538,4.64475
2010-03-12,4.654,4.721,4.614,4.62575
2010-03-19,4.636,4.66,4.538,4.58135
2010-03-26,4.579,4.792,4.561,4.7437
2010-04-02,4.775,4.813,4.707,4.7999
2010-04-09,4.805,4.858,4.722,4.73425
2010-04-16,4.769,4.769,4.665,4.6715
2010-04-23,4.66,4.71,4.592,4.66265
2010-04-30,4.673,4.681,4.52,4.5191
2010-05-07,4.527,4.588,4.059,4.2686
2010-05-14,4.328,4.514,4.291,4.3408
2010-05-21,4.339,4.371,3.983,4.0996
2010-05-28,4.097,4.26,3.968,4.2152
2010-06-04,4.216,4.32,4.117,4.1321
2010-06-11,4.119,4.241,4.072,4.1502
2010-06-18,4.175,4.249,4.101,4.1466
2010-06-25,4.196,4.235,4.017,4.0634
2010-07-02,4.056,4.066,3.826,3.94205
2010-07-09,3.894,4.048,3.878,4.0383
2010-07-16,4.04,4.117,3.928,3.9392
2010-07-23,3.95,4.022,3.859,4.0172
2010-07-30,4.019,4.138,3.974,3.98855
2010-08-06,3.999,4.091,3.984,3.9936
2010-08-13,4.001,4.035,3.857,3.86175
2010-08-20,3.849,3.864,3.598,3.6606
2010-08-27,3.664,3.708,3.462,3.68875
2010-09-03,3.73,3.875,3.514,3.79065
2010-09-10,3.763,3.897,3.636,3.8678
2010-09-17,3.896,3.96,3.78,3.90375
2010-09-24,3.908,3.918,3.675,3.79225
2010-10-01,3.799,3.802,3.636,3.71635
2010-10-08,3.704,3.759,3.637,3.74625
2010-10-15,3.749,4.016,3.702,3.98455
2010-10-22,3.977,3.992,3.869,3.9329
2010-10-29,3.936,4.075,3.865,3.98325
2010-11-05,4.008,4.175,3.861,4.12205
2010-11-12,4.123,4.33,4.083,4.28955
2010-11-19,4.282,4.424,4.22,4.2453
2010-11-26,4.256,4.3,4.148,4.2121
2010-12-03,4.229,4.328,4.051,4.3139
2010-12-10,4.299,4.509,4.236,4.43085
2010-12-17,4.42,4.625,4.38,4.4352
2010-12-24,4.424,4.529,4.37,4.47125
2010-12-31,4.477,4.552,4.325,4.33505
2011-01-07,4.349,4.604,4.252,4.48705
2011-01-14,4.49,4.556,4.445,4.53305
2011-01-21,4.509,4.639,4.479,4.566
2011-01-28,4.574,4.645,4.466,4.5352
2011-02-04,4.526,4.743,4.526,4.73065
2011-02-11,4.74,4.791,4.681,4.6895
2011-02-18,4.711,4.721,4.626,4.68705
2011-02-25,4.668,4.674,4.497,4.49695
2011-03-04,4.507,4.666,4.463,4.59815
2011-03-11,4.62,4.678,4.476,4.5466
2011-03-18,4.556,4.586,4.318,4.41665
2011-03-25,4.439,4.516,4.387,4.49835
2011-04-01,4.527,4.555,4.467,4.4871
2011-04-08,4.492,4.672,4.455,4.64215
2011-04-15,4.67,4.678,4.46,4.46935
2011-04-22,4.467,4.549,4.425,4.46555
2011-04-29,4.475,4.48,4.387,4.3968
2011-05-06,4.405,4.425,4.256,4.2877
2011-05-13,4.304,4.379,4.281,4.30505
2011-05-20,4.308,4.356,4.202,4.299
2011-05-27,4.29,4.316,4.218,4.24105
2011-06-03,4.236,4.272,4.131,4.22555
2011-06-10,4.234,4.303,4.156,4.1834
2011-06-17,4.186,4.311,4.14,4.20365
2011-06-24,4.209,4.24,4.15,4.18725
2011-07-01,4.185,4.451,4.172,4.3917
2011-07-08,4.41,4.412,4.273,4.28515
2011-07-15,4.291,4.315,4.128,4.247
2011-07-22,4.253,4.341,4.176,4.25745
2011-07-29,4.302,4.345,4.104,4.12285
2011-08-05,4.14,4.204,3.623,3.8458
2011-08-12,3.882,3.909,3.456,3.7261
2011-08-19,3.718,3.789,3.341,3.3952
2011-08-26,3.37,3.669,3.355,3.53705
2011-09-02,3.547,3.654,3.288,3.29575
2011-09-09,3.25,3.375,3.187,3.24405
2011-09-16,3.242,3.381,3.206,3.31615
2011-09-23,3.318,3.318,2.739,2.89705
2011-09-30,2.911,3.147,2.84,2.91335
2011-10-07,2.921,3.082,2.694,3.0145
2011-10-14,2.985,3.252,2.985,3.23575
2011-10-21,3.232,3.293,3.054,3.26105
2011-10-28,3.241,3.489,3.122,3.3782
2011-11-04,3.366,3.379,2.946,3.0931
2011-11-11,3.134,3.175,2.975,3.1081
2011-11-18,3.179,3.201,2.95,2.99255
2011-11-25,2.986,2.986,2.816,2.9198
2011-12-02,2.998,3.161,2.907,3.02335
2011-12-09,3.059,3.148,2.988,3.1072
2011-12-16,3.108,3.143,2.838,2.84815
2011-12-23,2.865,3.078,2.778,3.05045
2011-12-30,3.07,3.118,2.864,2.89025
2012-01-06,2.891,3.118,2.891,3.0144
2012-01-13,3.016,3.082,2.88,2.91305
2012-01-20,2.902,3.11,2.879,3.10145
2012-01-27,3.089,3.182,3.035,3.0566
2012-02-03,3.065,3.164,2.934,3.1224
2012-02-10,3.123,3.234,3.073,3.1359
2012-02-17,3.15,3.185,3.061,3.1452
2012-02-24,3.174,3.227,3.094,3.0984
2012-03-02,3.101,3.185,3.019,3.1048
2012-03-09,3.116,3.222,3.059,3.1794
2012-03-16,3.19,3.49,3.136,3.407
2012-03-23,3.415,3.492,3.298,3.3064
2012-03-30,3.318,3.38,3.251,3.34175
2012-04-06,3.363,3.445,3.203,3.2041
2012-04-13,3.25,3.25,3.105,3.1338
2012-04-20,3.134,3.162,3.093,3.1168
2012-04-27,3.124,3.192,3.057,3.1192
2012-05-04,3.118,3.169,3.066,3.0709
2012-05-11,3.047,3.107,2.985,3.0135
2012-05-18,3.006,3.019,2.781,2.80115
2012-05-25,2.816,2.897,2.783,2.8481
2012-06-01,2.86,2.872,2.51,2.5271
2012-06-08,2.524,2.779,2.519,2.74245
2012-06-15,2.832,2.854,2.673,2.69275
2012-06-22,2.755,2.798,2.645,2.76005
2012-06-29,2.754,2.78,2.653,2.7529
2012-07-06,2.759,2.761,2.654,2.66235
2012-07-13,2.662,2.664,2.551,2.577
2012-07-20,2.578,2.631,2.517,2.5455
2012-07-27,2.538,2.678,2.443,2.62085
2012-08-03,2.628,2.681,2.508,2.6483
2012-08-10,2.655,2.81,2.619,2.7477
2012-08-17,2.739,2.984,2.713,2.9301
2012-08-24,2.95,2.983,2.745,2.7987
2012-08-31,2.806,2.806,2.666,2.66775
2012-09-07,2.695,2.867,2.654,2.8206
2012-09-14,2.822,3.109,2.797,3.0897
2012-09-21,3.092,3.121,2.909,2.9466
2012-09-28,2.94,2.96,2.779,2.8222
2012-10-05,2.814,2.978,2.796,2.9695
2012-10-12,2.931,2.962,2.8,2.83015
2012-10-19,2.836,3.023,2.822,2.9339
2012-10-26,2.935,3.012,2.893,2.9114
2012-11-02,2.891,2.963,2.851,2.905
2012-11-09,2.912,2.928,2.712,2.74615
2012-11-16,2.743,2.768,2.695,2.7335
2012-11-23,2.75,2.84,2.741,2.8284
2012-11-30,2.836,2.836,2.746,2.80925
2012-12-07,2.811,2.851,2.745,2.8085
2012-12-14,2.812,2.93,2.786,2.8648
2012-12-21,2.889,3.036,2.866,2.9341
2012-12-28,2.934,2.964,2.859,2.8668
2013-01-04,2.868,3.18,2.865,3.09935
2013-01-11,3.101,3.119,3.035,3.045
2013-01-18,3.045,3.086,2.985,3.0256
2013-01-25,3.052,3.139,3.002,3.132
2013-02-01,3.144,3.236,3.115,3.22785
2013-02-08,3.234,3.254,3.139,3.16225
2013-02-15,3.163,3.245,3.143,3.1794
2013-02-22,3.184,3.24,3.146,3.1513
2013-03-01,3.168,3.197,3.03,3.0538
2013-03-08,3.049,3.286,3.037,3.2471
2013-03-15,3.251,3.274,3.198,3.21065
2013-03-22,3.131,3.221,3.112,3.1484
2013-03-29,3.169,3.192,3.071,3.1031
2013-04-05,3.14,3.1403,2.842,2.8758
2013-04-12,2.877,3.01,2.868,2.9169
2013-04-19,2.915,2.945,2.846,2.88245
2013-04-26,2.89,2.921,2.823,2.86105
2013-05-03,2.862,2.966,2.81,2.95445
2013-05-10,2.955,3.132,2.944,3.0955
2013-05-17,3.142,3.201,3.076,3.169
2013-05-24,3.169,3.244,3.1,3.1746
2013-05-31,3.191,3.37,3.19,3.27735
2013-06-07,3.306,3.344,3.169,3.3422
2013-06-14,3.341,3.433,3.272,3.3029
2013-06-21,3.319,3.601,3.286,3.59395
2013-06-28,3.587,3.652,3.488,3.49895
2013-07-05,3.507,3.717,3.418,3.7072
2013-07-12,3.708,3.793,3.588,3.63455
2013-07-19,3.635,3.685,3.544,3.558
2013-07-26,3.565,3.688,3.532,3.62085
2013-08-02,3.621,3.781,3.609,3.6872
2013-08-09,3.686,3.759,3.631,3.63535
2013-08-16,3.635,3.885,3.602,3.84605
2013-08-23,3.864,3.94,3.791,3.79735
2013-08-30,3.804,3.846,3.673,3.7118
2013-09-06,3.741,3.905,3.728,3.8662
2013-09-13,3.922,3.922,3.807,3.83715
2013-09-20,3.839,3.881,3.731,3.7631
2013-09-27,3.764,3.779,3.642,3.68505
2013-10-04,3.68,3.74,3.656,3.71845
2013-10-11,3.719,3.787,3.678,3.7445
2013-10-18,3.796,3.804,3.617,3.64815
2013-10-25,3.654,3.689,3.565,3.59985
2013-11-01,3.601,3.702,3.59,3.69345
2013-11-08,3.695,3.855,3.672,3.8472
2013-11-15,3.872,3.887,3.763,3.79515
2013-11-22,3.804,3.938,3.749,3.83235
2013-11-29,3.835,3.854,3.784,3.8159
2013-12-06,3.825,3.98,3.824,3.8893
2013-12-13,3.897,3.91,3.827,3.874
2013-12-20,3.874,3.953,3.814,3.8252
2013-12-27,3.812,3.95,3.779,3.93755
2014-01-03,4.001,4.001,3.895,3.92525
2014-01-10,3.941,3.942,3.795,3.80125
2014-01-17,3.798,3.835,3.746,3.74975
2014-01-24,3.75,3.778,3.633,3.63415
2014-01-31,3.632,3.71,3.594,3.59895
2014-02-07,3.614,3.702,3.525,3.67255
2014-02-14,3.672,3.737,3.65,3.6969
2014-02-21,3.7,3.743,3.652,3.6938
2014-02-28,3.697,3.72,3.58,3.5822
2014-03-07,3.558,3.752,3.536,3.72105
2014-03-14,3.721,3.737,3.556,3.59915
2014-03-21,3.584,3.684,3.584,3.6081
2014-03-28,3.652,3.664,3.493,3.5477
2014-04-04,3.549,3.654,3.547,3.58625
2014-04-11,3.58,3.602,3.472,3.48805
2014-04-18,3.467,3.524,3.435,3.5164
2014-04-25,3.517,3.54,3.418,3.4436
2014-05-02,3.449,3.523,3.349,3.3648
2014-05-09,3.357,3.48,3.355,3.46425
2014-05-16,3.468,3.503,3.303,3.34515
2014-05-23,3.343,3.451,3.324,3.3975
2014-05-30,3.4,3.41,3.266,3.3261
2014-06-06,3.333,3.493,3.324,3.43875
2014-06-13,3.438,3.487,3.387,3.41635
2014-06-20,3.408,3.499,3.352,3.4341
2014-06-27,3.441,3.457,3.335,3.36735
2014-07-04,3.365,3.516,3.337,3.46985
2014-07-11,3.477,3.484,3.323,3.3362
2014-07-18,3.344,3.395,3.26,3.28725
2014-07-25,3.286,3.309,3.237,3.2389
2014-08-01,3.242,3.373,3.217,3.2819
2014-08-08,3.286,3.328,3.178,3.2299
2014-08-15,3.239,3.292,3.106,3.129
2014-08-22,3.147,3.243,3.138,3.1582
2014-08-29,3.168,3.169,3.059,3.0824
2014-09-05,3.092,3.241,3.089,3.22675
2014-09-12,3.223,3.354,3.183,3.34285
2014-09-19,3.345,3.391,3.284,3.2861
2014-09-26,3.279,3.295,3.195,3.2144
2014-10-03,3.203,3.276,3.089,3.1245
2014-10-10,3.13,3.145,3.011,3.0136
2014-10-17,2.995,3.009,2.673,2.9721
2014-10-24,2.989,3.073,2.924,3.0404
2014-10-31,3.058,3.125,3.008,3.0658
2014-11-07,3.041,3.133,3.02,3.0316
2014-11-14,3.035,3.11,3.015,3.0423
2014-11-21,3.037,3.082,3.01,3.0183
2014-11-28,3.016,3.045,2.889,2.89265
2014-12-05,2.897,3.017,2.876,2.9647
2014-12-12,2.967,2.998,2.736,2.73975
2014-12-19,2.737,2.853,2.67,2.7538
2014-12-26,2.757,2.882,2.74,2.81655
2015-01-02,2.816,2.817,2.677,2.68875
2015-01-09,2.679,2.702,2.471,2.53125
2015-01-16,2.545,2.566,2.35,2.44515
2015-01-23,2.426,2.552,2.35,2.3643
2015-01-30,2.355,2.412,2.221,2.22225
2015-02-06,2.231,2.54,2.23,2.52975
2015-02-13,2.513,2.655,2.464,2.6463
2015-02-20,2.638,2.747,2.61,2.71695
2015-02-27,2.717,2.745,2.533,2.59265
2015-03-06,2.6,2.87,2.593,2.8446
2015-03-13,2.849,2.859,2.634,2.6999
2015-03-20,2.689,2.69,2.496,2.50665
2015-03-27,2.501,2.604,2.444,2.53435
2015-04-03,2.535,2.574,2.441,2.4865
2015-04-10,2.528,2.607,2.445,2.58365
2015-04-17,2.584,2.621,2.493,2.51715
2015-04-24,2.526,2.679,2.509,2.6132
2015-05-01,2.608,2.84,2.595,2.8249
2015-05-08,2.838,3.038,2.804,2.89525
2015-05-15,2.889,3.128,2.878,2.93505
2015-05-22,2.943,3.092,2.929,2.9845
2015-05-29,2.971,2.975,2.842,2.88185
2015-06-05,2.888,3.159,2.864,3.11445
2015-06-12,3.119,3.227,3.045,3.1014
2015-06-19,3.062,3.16,3.035,3.0479
2015-06-26,3.073,3.256,3.066,3.24105
2015-07-03,3.093,3.25,3.072,3.18855
2015-07-10,3.088,3.211,2.962,3.19115
2015-07-17,3.18,3.25,3.071,3.0799
2015-07-24,3.09,3.139,2.95,2.95945
2015-07-31,2.959,3.03,2.895,2.9077
2015-08-07,2.919,2.963,2.818,2.8218
2015-08-14,2.828,2.909,2.725,2.8443
2015-08-21,2.838,2.892,2.72,2.73535
2015-08-28,2.726,2.96,2.624,2.9095
2015-09-04,2.907,2.978,2.861,2.8914
2015-09-11,2.908,3.038,2.887,2.9508
2015-09-18,2.96,3.092,2.923,2.9337
2015-09-25,2.946,3.04,2.865,2.9592
2015-10-02,2.95,2.963,2.749,2.8228
2015-10-09,2.82,2.97,2.813,2.9218
2015-10-16,2.895,2.914,2.833,2.8835
2015-10-23,2.876,2.988,2.834,2.8989
2015-10-30,2.897,2.97,2.828,2.9242
2015-11-06,2.915,3.099,2.909,3.0857
2015-11-13,3.089,3.139,3.045,3.05595
2015-11-20,3.036,3.104,2.988,3.0215
2015-11-27,3.02,3.048,2.969,2.9972
2015-12-04,2.994,3.114,2.901,3.0111
2015-12-11,3.021,3.037,2.866,2.87595
2015-12-18,2.889,3.036,2.876,2.92
2015-12-25,2.924,3.051,2.889,2.96155
2016-01-01,2.969,3.062,2.925,3.0146
2016-01-08,3.037,3.038,2.885,2.9082
2016-01-15,2.926,2.99,2.798,2.81705
2016-01-22,2.827,2.862,2.711,2.82765
2016-01-29,2.825,2.837,2.721,2.74605
2016-02-05,2.757,2.781,2.623,2.67195
2016-02-12,2.684,2.701,2.38,2.6021
2016-02-19,2.626,2.713,2.58,2.60555
2016-02-26,2.612,2.671,2.513,2.6398
2016-03-04,2.63,2.733,2.586,2.6955
2016-03-11,2.699,2.757,2.598,2.7477
2016-03-18,2.749,2.759,2.647,2.6792
2016-03-25,2.696,2.737,2.613,2.67105
2016-04-01,2.679,2.686,2.584,2.6008
2016-04-08,2.596,2.622,2.511,2.54985
2016-04-15,2.565,2.627,2.531,2.5601
2016-04-22,2.539,2.714,2.534,2.7098
2016-04-29,2.709,2.764,2.658,2.6792
2016-05-06,2.677,2.728,2.568,2.62795
2016-05-13,2.64,2.644,2.546,2.54865
2016-05-20,2.552,2.688,2.552,2.6305
2016-05-27,2.629,2.674,2.606,2.6495
2016-06-03,2.649,2.688,2.508,2.51225
2016-06-10,2.511,2.563,2.429,2.45445
2016-06-17,2.439,2.455,2.345,2.42065
2016-06-24,2.462,2.563,2.28,2.4112
2016-07-01,2.369,2.392,2.189,2.2399
2016-07-08,2.217,2.218,2.094,2.0973
2016-07-15,2.104,2.31,2.089,2.2648
2016-07-22,2.282,2.36,2.259,2.283
2016-07-29,2.288,2.312,2.177,2.17615
2016-08-05,2.19,2.332,2.188,2.31645
2016-08-12,2.325,2.34,2.204,2.2292
2016-08-19,2.233,2.308,2.22,2.2865
2016-08-26,2.298,2.298,2.209,2.2865
2016-09-02,2.286,2.29,2.21,2.28105
2016-09-09,2.288,2.4,2.206,2.39235
2016-09-16,2.392,2.5,2.361,2.44445
2016-09-23,2.438,2.494,2.322,2.34415
2016-09-30,2.342,2.349,2.26,2.31765
2016-10-07,2.318,2.494,2.305,2.4546
2016-10-14,2.497,2.565,2.455,2.5622
2016-10-21,2.548,2.586,2.474,2.4858
2016-10-28,2.495,2.639,2.47,2.6158
2016-11-04,2.615,2.631,2.531,2.5614
2016-11-11,2.601,2.958,2.522,2.94445
2016-11-18,2.974,3.067,2.908,3.0255
2016-11-25,3.025,3.091,2.958,3.0057
2016-12-02,2.998,3.156,2.941,3.071
2016-12-09,3.046,3.171,3.008,3.15455
2016-12-16,3.168,3.215,3.086,3.18125
2016-12-23,3.171,3.186,3.102,3.11505
2016-12-30,3.13,3.154,3.049,3.0618
2017-01-06,3.054,3.131,2.936,3.00755
2017-01-13,3.023,3.023,2.902,2.9898
2017-01-20,2.973,3.086,2.908,3.048
2017-01-27,3.028,3.131,2.966,3.0608
2017-02-03,3.06,3.127,3.034,3.09225
2017-02-10,3.094,3.097,2.945,3.0052
2017-02-17,3.021,3.109,3.003,3.0251
2017-02-24,3.042,3.065,2.948,2.9522
