Date,OPEN,HIGH,LOW,CLOSE
2025-12-12,18.0,19.0,18.0,18.5
2025-12-19,16.05,16.44,14.24,
2025-12-26,18.57,18.57,17.66,18.57
2026-01-02,18.59,18.59,18.0,18.0
