Date,OPEN,HIGH,LOW,CLOSE
2012-01-13,113.42,115.12,109.71,111.04
2012-01-20,110.7,112.76,109.42,110.23
2012-01-27,110.04,111.99,108.91,111.32
2012-02-03,111.5,114.71,110.25,114.71
2012-02-10,114.58,118.79,113.65,117.61
2012-02-17,117.69,120.7,117.0,119.95
2012-02-24,120.0,125.55,119.21,125.07
2012-03-02,125.25,128.4,120.5,123.32
2012-03-09,123.37,126.37,121.59,125.71
2012-03-16,125.84,126.79,120.97,126.16
2012-03-23,125.6,127.06,122.3,125.21
2012-03-30,125.04,126.18,121.37,122.8
2012-04-06,122.94,125.97,121.7,123.29
2012-04-13,122.85,122.86,119.05,121.81
2012-04-20,121.0,121.0,116.7,118.85
2012-04-27,118.7,120.17,117.21,119.75
2012-05-04,119.7,120.02,111.76,113.2
2012-05-11,112.8,113.64,110.34,112.03
2012-05-18,112.07,112.67,106.4,107.31
2012-05-25,107.4,109.43,105.03,106.9
2012-06-01,106.83,108.04,97.54,98.82
2012-06-08,98.43,102.45,95.63,99.76
2012-06-15,100.24,102.21,96.33,97.31
2012-06-22,98.04,99.5,88.49,91.33
2012-06-29,91.65,98.29,89.6,97.57
2012-07-06,97.6,102.34,95.3,98.15
2012-07-13,98.15,103.44,97.73,102.85
2012-07-20,102.76,108.18,102.07,106.74
2012-07-27,106.9,106.94,102.1,106.65
2012-08-03,106.37,109.13,104.06,108.71
2012-08-10,108.6,113.54,107.9,113.54
2012-08-17,113.4,117.03,112.7,113.76
2012-08-24,113.83,116.38,112.87,113.51
2012-08-31,113.8,115.5,111.5,114.92
2012-09-07,114.7,116.65,112.34,114.6
2012-09-14,114.55,117.95,113.92,116.92
2012-09-21,116.67,117.02,107.1,111.42
2012-09-28,111.5,113.4,108.45,112.22
2012-10-05,112.34,113.27,107.67,112.04
2012-10-12,111.99,116.02,110.54,114.4
2012-10-19,114.64,116.2,109.9,110.32
2012-10-26,109.95,110.97,106.8,109.7
2012-11-02,109.65,110.26,105.5,105.5
2012-11-09,105.55,111.64,104.76,109.78
2012-11-16,109.59,111.12,107.38,109.02
2012-11-23,109.2,112.2,109.01,111.39
2012-11-30,111.16,111.48,108.44,111.19
2012-12-07,110.96,112.33,106.63,107.2
2012-12-14,107.3,110.5,107.01,109.2
2012-12-21,108.3,110.66,107.58,109.15
2012-12-28,109.02,111.52,108.13,110.35
2013-01-04,110.35,112.9,109.38,111.4
2013-01-11,111.42,113.29,109.6,110.64
2013-01-18,110.62,112.46,109.45,111.67
2013-01-25,111.67,113.84,111.35,113.4
2013-02-01,113.45,117.07,112.6,116.65
2013-02-08,116.5,119.17,115.01,118.89
2013-02-15,118.9,119.12,116.28,117.97
2013-02-22,117.81,118.19,113.32,114.3
2013-03-01,114.19,115.87,109.82,110.51
2013-03-08,110.58,112.23,109.14,110.88
2013-03-15,110.67,111.2,107.91,110.05
2013-03-22,109.83,109.83,106.9,107.5
2013-03-29,106.86,110.1,106.8,109.94
2013-04-05,110.15,111.79,103.62,104.05
2013-04-12,104.28,106.5,101.09,102.8
2013-04-19,103.03,103.09,96.75,99.53
2013-04-26,99.56,103.49,98.78,102.85
2013-05-03,102.79,104.92,98.76,104.17
2013-05-10,104.25,105.94,101.56,103.68
2013-05-17,103.26,104.87,101.2,104.72
2013-05-24,104.75,105.31,100.64,102.78
2013-05-31,102.52,104.69,100.03,100.15
2013-06-07,100.15,105.01,99.66,104.8
2013-06-14,104.56,106.64,101.82,105.84
2013-06-21,105.77,106.67,100.04,101.09
2013-06-28,100.61,103.44,99.67,101.99
2013-07-05,101.9,107.88,101.63,107.7
2013-07-12,108.0,109.14,106.79,109.04
2013-07-19,108.99,109.72,107.01,108.3
2013-07-26,108.3,108.68,106.25,107.19
2013-08-02,107.19,110.09,105.73,108.91
2013-08-09,109.09,109.44,105.85,108.25
2013-08-16,108.13,111.53,107.43,110.42
2013-08-23,110.53,111.23,108.61,111.05
2013-08-30,111.15,117.34,110.5,114.45
2013-09-06,114.0,116.56,112.2,115.83
2013-09-13,115.93,116.18,110.59,112.75
2013-09-20,111.25,111.49,107.41,109.35
2013-09-27,109.22,110.09,107.43,108.43
2013-10-04,108.2,109.85,106.81,109.5
2013-10-11,109.21,112.0,107.89,111.03
2013-10-18,110.87,111.41,108.71,109.94
2013-10-25,109.96,110.94,106.27,107.06
2013-11-01,107.04,110.16,105.78,105.91
2013-11-08,105.78,106.58,102.98,105.14
2013-11-15,105.17,108.96,105.15,108.5
2013-11-22,108.5,111.4,106.51,110.49
2013-11-29,109.0,111.66,108.05,110.11
2013-12-06,109.6,113.02,109.28,111.75
2013-12-13,111.69,111.79,108.02,108.83
2013-12-20,109.15,111.89,107.8,111.84
2013-12-27,111.55,112.8,111.27,112.11
2014-01-03,112.2,112.64,106.79,107.03
2014-01-10,106.8,108.2,106.03,107.49
2014-01-17,107.25,107.64,105.44,106.32
2014-01-24,106.28,108.33,105.81,107.89
2014-01-31,107.91,108.4,106.3,106.4
2014-02-07,106.4,109.74,105.4,109.63
2014-02-14,109.75,109.75,107.85,109.07
2014-02-21,109.13,110.82,108.64,109.84
2014-02-28,109.65,110.77,108.4,109.15
2014-03-07,109.44,112.39,107.37,108.75
2014-03-14,108.73,108.85,106.98,108.54
2014-03-21,108.55,108.6,105.41,107.2
2014-03-28,107.01,108.39,106.44,107.97
2014-04-04,108.0,108.33,103.95,106.65
2014-04-11,106.35,108.14,105.13,107.08
2014-04-18,107.42,110.36,107.26,109.76
2014-04-25,109.76,110.65,108.53,109.39
2014-05-02,109.5,110.2,106.85,108.9
2014-05-09,108.92,109.02,106.96,107.97
2014-05-16,107.94,110.6,107.94,109.68
2014-05-23,109.82,111.04,109.1,110.44
2014-05-30,110.4,110.8,109.22,109.49
2014-06-06,109.7,109.87,107.77,108.85
2014-06-13,108.68,114.69,108.55,113.5
2014-06-20,112.73,115.71,112.16,114.68
2014-06-27,114.99,115.66,112.9,113.18
2014-07-04,113.3,113.3,110.53,110.58
2014-07-11,110.65,110.92,106.27,106.53
2014-07-18,106.42,108.62,104.39,107.14
2014-07-25,107.15,108.46,106.73,108.13
2014-08-01,108.3,108.38,104.39,104.69
2014-08-08,104.82,106.85,104.07,104.67
2014-08-15,105.0,105.43,101.92,103.4
2014-08-22,103.21,103.3,101.07,102.1
2014-08-29,102.1,103.4,101.65,103.04
2014-09-05,102.95,103.3,100.17,100.97
2014-09-12,100.8,101.0,96.72,96.91
2014-09-19,96.9,99.61,96.21,98.38
2014-09-26,98.5,98.5,95.6,96.9
2014-10-03,96.81,97.8,91.48,92.25
2014-10-10,91.9,93.21,88.11,89.89
2014-10-17,89.89,90.18,82.6,86.1
2014-10-24,86.35,87.19,84.12,86.25
2014-10-31,86.08,87.94,84.55,85.93
2014-11-07,85.85,86.4,81.63,83.14
2014-11-14,83.26,84.97,76.76,79.55
2014-11-21,79.5,81.61,77.56,80.36
2014-11-28,80.5,80.85,69.78,70.02
2014-12-05,70.15,73.03,67.53,68.94
2014-12-12,68.79,68.79,61.35,61.65
2014-12-19,61.2,63.7,58.5,62.15
2014-12-26,61.99,62.97,59.21,59.52
2015-01-02,59.65,60.43,55.48,56.51
2015-01-09,56.25,56.3,48.9,49.95
2015-01-16,49.93,50.62,45.19,49.9
2015-01-23,50.1,50.45,47.78,48.55
2015-01-30,48.56,53.08,47.57,52.95
2015-02-06,52.68,59.06,51.41,58.16
2015-02-13,57.93,61.77,53.91,61.48
2015-02-20,61.49,63.0,57.8,60.34
2015-02-27,60.3,62.83,58.1,62.33
2015-03-06,62.5,62.5,59.17,59.77
2015-03-13,59.62,60.02,54.43,54.6
2015-03-20,54.41,56.84,52.5,55.22
2015-03-27,55.24,59.78,54.12,56.12
2015-04-03,55.96,57.69,54.0,55.13
2015-04-10,55.18,59.27,55.08,58.04
2015-04-17,58.02,64.95,57.46,63.72
2015-04-24,63.85,65.8,61.39,65.49
2015-05-01,65.47,66.93,63.9,66.51
2015-05-08,66.4,69.63,64.23,65.59
2015-05-15,65.37,68.17,64.25,66.86
2015-05-22,66.91,67.88,63.95,65.57
2015-05-29,65.56,66.22,61.24,65.45
2015-06-05,65.59,65.88,60.94,63.23
