Date,OPEN,HIGH,LOW,CLOSE
2007-03-09,4.538,4.694,4.454,4.6693
2007-03-16,4.674,4.699,4.484,4.59395
2007-03-23,4.6,4.651,4.519,4.6049
2007-03-30,4.616,4.649,4.503,4.58065
2007-04-06,4.591,4.747,4.566,4.7381
2007-04-13,4.751,4.778,4.676,4.76325
2007-04-20,4.774,4.791,4.609,4.65625
2007-04-27,4.656,4.686,4.592,4.6551
2007-05-04,4.666,4.746,4.574,4.67485
2007-05-11,4.683,4.747,4.634,4.70765
2007-05-18,4.718,4.839,4.706,4.8159
2007-05-25,4.831,4.897,4.801,4.85995
2007-06-01,4.882,4.987,4.85,4.97065
2007-06-08,4.983,5.068,4.946,4.99625
2007-06-15,5.017,5.145,4.996,5.0203
2007-06-22,5.022,5.052,4.907,4.91385
2007-06-29,4.916,4.971,4.821,4.86235
2007-07-06,4.883,5.021,4.841,4.9835
2007-07-13,4.992,5.004,4.802,4.92245
2007-07-20,4.933,4.942,4.758,4.7644
2007-07-27,4.775,4.818,4.481,4.5032
2007-08-03,4.518,4.658,4.409,4.4126
2007-08-10,4.421,4.683,4.352,4.4625
2007-08-17,4.465,4.548,3.974,4.1804
2007-08-24,4.21,4.337,3.961,4.28405
2007-08-31,4.295,4.367,4.043,4.14855
2007-09-07,4.148,4.174,3.879,3.9039
2007-09-14,3.904,4.1,3.817,4.039
2007-09-21,4.054,4.147,3.961,4.04755
2007-09-28,4.062,4.109,3.91,3.9794
2007-10-05,3.996,4.12,3.942,4.0785
2007-10-12,4.083,4.238,4.074,4.23
2007-10-19,4.234,4.293,3.767,3.7861
2007-10-26,3.78,3.906,3.699,3.76615
2007-11-02,3.78,3.987,3.61,3.6721
2007-11-09,3.682,3.728,3.392,3.3965
2007-11-16,3.413,3.603,3.29,3.33815
2007-11-23,3.344,3.374,2.972,3.05675
2007-11-30,3.073,3.223,2.877,3.0089
2007-12-07,3.019,3.154,2.803,3.1082
2007-12-14,3.112,3.349,2.915,3.31385
2007-12-21,3.312,3.333,3.037,3.183
2007-12-28,3.204,3.323,3.088,3.0998
2008-01-04,3.116,3.124,2.655,2.7338
2008-01-11,2.748,2.84,2.559,2.56745
2008-01-18,2.576,2.615,2.334,2.34405
2008-01-25,2.35,2.434,1.849,2.17355
2008-02-01,2.198,2.342,2.004,2.07055
2008-02-08,2.068,2.11,1.87,1.936
2008-02-15,1.93,2.056,1.829,1.89695
2008-02-22,1.903,2.2074,1.903,2.019
2008-02-29,2.067,2.17,1.624,1.6218
2008-03-07,1.6437,1.7504,1.416,1.5258
2008-03-14,1.5398,1.7928,1.378,1.48075
2008-03-21,1.483,1.68,1.249,1.6086
2008-03-28,1.617,1.839,1.592,1.64235
2008-04-04,1.654,1.951,1.563,1.81645
2008-04-11,1.822,1.997,1.701,1.74175
2008-04-18,1.755,2.275,1.681,2.1294
2008-04-25,2.1377,2.508,2.0967,2.4229
2008-05-02,2.435,2.547,2.226,2.45325
2008-05-09,2.466,2.486,2.166,2.2309
2008-05-16,2.247,2.602,2.202,2.451
2008-05-23,2.455,2.602,2.303,2.43985
2008-05-30,2.45,2.791,2.438,2.65125
2008-06-06,2.649,2.653,2.368,2.3825
2008-06-13,2.385,3.122,2.36,3.0223
2008-06-20,3.01,3.052,2.816,2.88755
2008-06-27,2.9043,3.014,2.613,2.62075
2008-07-04,2.665,2.717,2.505,2.53105
2008-07-11,2.549,2.64,2.367,2.6116
2008-07-18,2.603,2.69,2.2712,2.6441
2008-07-25,2.667,2.828,2.554,2.70555
2008-08-01,2.718,2.722,2.45,2.49475
2008-08-08,2.507,2.644,2.407,2.5024
2008-08-15,2.504,2.606,2.329,2.38075
2008-08-22,2.383,2.441,2.217,2.40815
2008-08-29,2.421,2.44,2.282,2.37305
2008-09-05,2.375,2.428,2.083,2.2956
2008-09-12,2.411,2.542,2.11,2.20675
2008-09-19,2.117,2.313,1.367,2.1699
2008-09-26,2.184,2.263,1.907,2.0922
2008-10-03,2.012,2.128,1.558,1.5882
2008-10-10,1.506,1.729,1.324,1.5937
2008-10-17,1.898,1.971,1.539,1.6168
2008-10-24,1.659,1.77,1.357,1.4958
2008-10-31,1.495,1.647,1.466,1.562
2008-11-07,1.556,1.6,1.256,1.3288
2008-11-14,1.335,1.415,1.144,1.2157
2008-11-21,1.216,1.252,0.963,1.11495
2008-11-28,1.111,1.306,0.993,0.9926
2008-12-05,1.004,1.052,0.779,0.92635
2008-12-12,0.938,1.09,0.677,0.7588
2008-12-19,0.771,0.858,0.612,0.7419
2008-12-26,0.742,0.986,0.67,0.89475
2009-01-02,0.891,0.922,0.721,0.82535
2009-01-09,0.839,0.907,0.735,0.7507
2009-01-16,0.771,0.831,0.69,0.72295
2009-01-23,0.721,0.854,0.692,0.8156
2009-01-30,0.822,0.994,0.805,0.94435
2009-02-06,0.954,1.011,0.883,0.9971
2009-02-13,0.999,1.056,0.871,0.95995
2009-02-20,0.968,1.013,0.855,0.95045
2009-02-27,0.965,1.129,0.924,0.97015
2009-03-06,0.982,0.986,0.867,0.939
2009-03-13,0.963,1.061,0.919,0.96185
2009-03-20,0.968,1.045,0.794,0.8688
2009-03-27,0.879,0.986,0.871,0.9106
2009-04-03,0.851,0.979,0.801,0.95285
2009-04-10,0.959,0.999,0.883,0.9494
2009-04-17,0.947,0.997,0.839,0.9664
2009-04-24,0.981,0.989,0.883,0.957
2009-05-01,0.957,0.99,0.871,0.9048
2009-05-08,0.907,1.028,0.895,0.9793
2009-05-15,0.983,0.995,0.839,0.85065
2009-05-22,0.851,0.94,0.822,0.89335
2009-05-29,0.891,1.006,0.863,0.9205
2009-06-05,0.93,1.321,0.907,1.2943
2009-06-12,1.345,1.447,1.252,1.26985
2009-06-19,1.268,1.285,1.131,1.19975
2009-06-26,1.214,1.239,1.089,1.1072
2009-07-03,1.109,1.181,0.978,0.98545
2009-07-10,0.97,0.982,0.876,0.9018
2009-07-17,0.904,1.028,0.867,0.9888
2009-07-24,0.991,1.055,0.881,1.0018
2009-07-31,1.018,1.234,1.01,1.1133
2009-08-07,1.139,1.387,1.123,1.30175
2009-08-14,1.314,1.334,1.02,1.06275
2009-08-21,1.057,1.115,0.963,1.09605
2009-08-28,1.09,1.102,1.008,1.01385
2009-09-04,1.02,1.028,0.881,0.93005
2009-09-11,0.932,0.964,0.863,0.9053
2009-09-18,0.911,1.02,0.891,0.9979
2009-09-25,1.004,1.067,0.933,0.98615
2009-10-02,0.976,1.044,0.837,0.8708
2009-10-09,0.873,0.984,0.849,0.9718
2009-10-16,0.948,0.996,0.883,0.95735
2009-10-23,0.98,1.025,0.91,1.01015
2009-10-30,1.008,1.037,0.893,0.89705
2009-11-06,0.905,0.956,0.84,0.8461
2009-11-13,0.86,0.872,0.803,0.8043
2009-11-20,0.814,0.838,0.674,0.72925
2009-11-27,0.723,0.797,0.616,0.685
2009-12-04,0.703,0.866,0.647,0.8436
2009-12-11,0.874,0.874,0.69,0.8083
2009-12-18,0.802,0.903,0.75,0.79665
2009-12-25,0.791,0.976,0.786,0.96575
2010-01-01,0.984,1.211,0.968,1.1414
2010-01-08,1.163,1.179,0.948,0.9739
2010-01-15,0.956,0.988,0.866,0.86615
2010-01-22,0.854,0.906,0.788,0.79775
2010-01-29,0.816,0.95,0.787,0.81375
2010-02-05,0.831,0.891,0.728,0.7653
2010-02-12,0.771,0.903,0.763,0.82855
2010-02-19,0.822,0.972,0.794,0.91775
2010-02-26,0.928,0.932,0.8,0.81375
2010-03-05,0.828,0.939,0.788,0.8969
2010-03-12,0.903,1.008,0.855,0.95765
2010-03-19,0.96,1.001,0.891,0.99515
2010-03-26,0.997,1.123,0.944,1.0455
2010-04-02,1.063,1.116,1.016,1.10165
2010-04-09,1.1,1.184,1.028,1.0583
2010-04-16,1.101,1.101,0.943,0.95735
2010-04-23,0.935,1.082,0.931,1.06765
2010-04-30,1.078,1.09,0.938,0.9623
2010-05-07,0.972,1.016,0.654,0.82
2010-05-14,0.864,0.964,0.754,0.788
2010-05-21,0.79,0.826,0.686,0.7595
2010-05-28,0.768,0.888,0.673,0.7717
2010-06-04,0.797,0.857,0.714,0.7281
2010-06-11,0.714,0.794,0.706,0.7319
2010-06-18,0.754,0.782,0.693,0.71145
2010-06-25,0.738,0.758,0.641,0.65255
2010-07-02,0.641,0.677,0.59,0.625
2010-07-09,0.605,0.653,0.597,0.631
2010-07-16,0.629,0.677,0.581,0.5866
2010-07-23,0.589,0.609,0.556,0.58625
2010-07-30,0.584,0.664,0.55,0.55205
2010-08-06,0.558,0.589,0.502,0.5056
2010-08-13,0.514,0.561,0.493,0.5305
2010-08-20,0.525,0.533,0.459,0.49315
2010-08-27,0.491,0.568,0.454,0.5579
2010-09-03,0.548,0.556,0.473,0.5159
2010-09-10,0.514,0.583,0.482,0.5693
2010-09-17,0.583,0.595,0.464,0.4659
2010-09-24,0.472,0.484,0.407,0.4423
2010-10-01,0.436,0.458,0.414,0.4204
2010-10-08,0.418,0.422,0.339,0.3451
2010-10-15,0.347,0.391,0.335,0.3649
2010-10-22,0.359,0.371,0.347,0.3567
2010-10-29,0.359,0.4183,0.336,0.33765
2010-11-05,0.347,0.375,0.32,0.36905
2010-11-12,0.367,0.516,0.359,0.50945
2010-11-19,0.499,0.576,0.48,0.5108
2010-11-26,0.525,0.547,0.441,0.51375
2010-12-03,0.524,0.567,0.453,0.47425
2010-12-10,0.472,0.648,0.4286,0.6423
2010-12-17,0.636,0.697,0.58,0.6072
2010-12-24,0.609,0.668,0.581,0.65335
2010-12-31,0.68,0.755,0.581,0.60125
2011-01-07,0.597,0.732,0.581,0.5951
2011-01-14,0.605,0.633,0.557,0.5786
2011-01-21,0.568,0.641,0.56,0.61075
2011-01-28,0.621,0.664,0.546,0.54435
2011-02-04,0.542,0.768,0.542,0.7504
2011-02-11,0.752,0.865,0.744,0.83625
2011-02-18,0.838,0.891,0.751,0.74895
2011-02-25,0.735,0.779,0.69,0.7176
2011-03-04,0.72,0.828,0.649,0.68265
2011-03-11,0.693,0.745,0.601,0.643
2011-03-18,0.621,0.633,0.505,0.5865
2011-03-25,0.605,0.756,0.593,0.73355
2011-04-01,0.764,0.901,0.744,0.7996
2011-04-08,0.798,0.854,0.754,0.8121
2011-04-15,0.834,0.842,0.689,0.6914
2011-04-22,0.689,0.706,0.637,0.65825
2011-04-29,0.668,0.716,0.605,0.60725
2011-05-06,0.609,0.633,0.541,0.5513
2011-05-13,0.569,0.601,0.525,0.53455
2011-05-20,0.529,0.597,0.512,0.5134
2011-05-27,0.52,0.551,0.48,0.4784
2011-06-03,0.472,0.5,0.417,0.42675
2011-06-10,0.429,0.448,0.377,0.3981
2011-06-17,0.408,0.448,0.339,0.37695
2011-06-24,0.383,0.399,0.325,0.33505
2011-07-01,0.333,0.517,0.329,0.4719
2011-07-08,0.47,0.491,0.379,0.3929
2011-07-15,0.387,0.399,0.335,0.3569
2011-07-22,0.363,0.411,0.351,0.3892
2011-07-29,0.395,0.454,0.355,0.35735
2011-08-05,0.367,0.391,0.257,0.2898
2011-08-12,0.264,0.296,0.164,0.19115
2011-08-19,0.191,0.206,0.178,0.19135
2011-08-26,0.201,0.239,0.188,0.19355
2011-09-02,0.203,0.223,0.176,0.20005
2011-09-09,0.2,0.216,0.169,0.1708
2011-09-16,0.177,0.217,0.169,0.1712
2011-09-23,0.173,0.2225,0.149,0.22045
2011-09-30,0.222,0.267,0.214,0.245
2011-10-07,0.251,0.2962,0.235,0.2942
2011-10-14,0.296,0.32,0.257,0.2674
2011-10-21,0.265,0.278,0.258,0.26885
2011-10-28,0.271,0.321,0.247,0.29115
2011-11-04,0.293,0.293,0.211,0.22035
2011-11-11,0.226,0.246,0.218,0.232
2011-11-18,0.254,0.286,0.222,0.28025
2011-11-25,0.29,0.29,0.2618,0.27545
2011-12-02,0.277,0.293,0.25,0.25195
2011-12-09,0.25,0.266,0.218,0.2221
2011-12-16,0.226,0.25,0.218,0.22385
2011-12-23,0.234,0.298,0.226,0.28835
2011-12-30,0.302,0.302,0.243,0.245
2012-01-06,0.247,0.284,0.247,0.2579
2012-01-13,0.26,0.26,0.225,0.2233
2012-01-20,0.221,0.246,0.217,0.2403
2012-01-27,0.238,0.254,0.207,0.21275
2012-02-03,0.211,0.242,0.207,0.23615
2012-02-10,0.234,0.282,0.226,0.2759
2012-02-17,0.278,0.306,0.266,0.2924
2012-02-24,0.303,0.313,0.29,0.30685
2012-03-02,0.309,0.309,0.274,0.27565
2012-03-09,0.282,0.33,0.274,0.3198
2012-03-16,0.318,0.414,0.31,0.3648
2012-03-23,0.367,0.408,0.339,0.3537
2012-03-30,0.36,0.372,0.319,0.33455
2012-04-06,0.344,0.376,0.317,0.3175
2012-04-13,0.317,0.338,0.27,0.268
2012-04-20,0.274,0.286,0.266,0.2682
2012-04-27,0.27,0.285,0.254,0.2598
2012-05-04,0.262,0.281,0.254,0.25595
2012-05-11,0.258,0.266,0.254,0.26
2012-05-18,0.262,0.306,0.262,0.2964
2012-05-25,0.298,0.309,0.289,0.29115
2012-06-01,0.285,0.297,0.242,0.24805
2012-06-08,0.25,0.274,0.246,0.2679
2012-06-15,0.274,0.302,0.27,0.2721
2012-06-22,0.282,0.315,0.278,0.30075
2012-06-29,0.307,0.321,0.291,0.30305
2012-07-06,0.313,0.313,0.274,0.2718
2012-07-13,0.274,0.274,0.238,0.24
2012-07-20,0.242,0.246,0.206,0.2035
2012-07-27,0.206,0.262,0.198,0.24055
2012-08-03,0.243,0.25,0.2,0.2376
2012-08-10,0.243,0.288,0.228,0.2626
2012-08-17,0.261,0.298,0.257,0.2882
2012-08-24,0.294,0.303,0.255,0.26945
2012-08-31,0.271,0.277,0.222,0.2244
2012-09-07,0.226,0.282,0.222,0.252
2012-09-14,0.25,0.258,0.222,0.252
2012-09-21,0.254,0.266,0.238,0.26015
2012-09-28,0.262,0.274,0.234,0.23235
2012-10-05,0.234,0.266,0.23,0.2599
2012-10-12,0.258,0.274,0.254,0.26
2012-10-19,0.266,0.307,0.258,0.2965
2012-10-26,0.299,0.323,0.289,0.299
2012-11-02,0.293,0.309,0.282,0.28355
2012-11-09,0.285,0.305,0.254,0.26
2012-11-16,0.262,0.262,0.238,0.2399
2012-11-23,0.242,0.274,0.242,0.27235
2012-11-30,0.274,0.275,0.25,0.24805
2012-12-07,0.254,0.262,0.234,0.2401
2012-12-14,0.242,0.254,0.234,0.236
2012-12-21,0.234,0.286,0.234,0.26805
2012-12-28,0.27,0.282,0.25,0.24845
2013-01-04,0.25,0.299,0.243,0.2655
2013-01-11,0.271,0.272,0.24,0.2469
2013-01-18,0.249,0.274,0.245,0.2523
2013-01-25,0.262,0.28,0.234,0.2738
2013-02-01,0.28,0.293,0.246,0.26375
2013-02-08,0.266,0.274,0.242,0.248
2013-02-15,0.25,0.282,0.25,0.2681
2013-02-22,0.274,0.278,0.246,0.24795
2013-03-01,0.254,0.258,0.234,0.2362
2013-03-08,0.238,0.27,0.234,0.252
2013-03-15,0.258,0.274,0.254,0.252
2013-03-22,0.242,0.254,0.234,0.252
2013-03-29,0.254,0.262,0.242,0.24805
2013-04-05,0.25,0.254,0.218,0.2282
2013-04-12,0.23,0.238,0.226,0.228
2013-04-19,0.23,0.234,0.222,0.2318
2013-04-26,0.234,0.238,0.215,0.21315
2013-05-03,0.215,0.22,0.2,0.2178
2013-05-10,0.22,0.245,0.216,0.23865
2013-05-17,0.245,0.253,0.229,0.2438
2013-05-24,0.246,0.259,0.23,0.24925
2013-05-31,0.251,0.313,0.251,0.29525
2013-06-07,0.301,0.31,0.282,0.3037
2013-06-14,0.31,0.342,0.27,0.2721
2013-06-21,0.286,0.376,0.254,0.3697
2013-06-28,0.376,0.442,0.344,0.3573
2013-07-05,0.359,0.407,0.336,0.39685
2013-07-12,0.399,0.407,0.315,0.345
2013-07-19,0.347,0.359,0.294,0.30025
2013-07-26,0.298,0.36,0.29,0.3147
2013-08-02,0.313,0.349,0.297,0.2993
2013-08-09,0.301,0.313,0.297,0.3038
2013-08-16,0.31,0.362,0.302,0.3406
2013-08-23,0.347,0.409,0.339,0.37815
2013-08-30,0.38,0.41,0.356,0.40065
2013-09-06,0.43,0.538,0.41,0.4565
2013-09-13,0.463,0.475,0.431,0.4332
2013-09-20,0.435,0.435,0.311,0.3325
2013-09-27,0.335,0.356,0.326,0.33435
2013-10-04,0.321,0.34,0.309,0.3312
2013-10-11,0.325,0.393,0.325,0.3481
2013-10-18,0.358,0.366,0.306,0.3166
2013-10-25,0.319,0.319,0.29,0.30095
2013-11-01,0.311,0.324,0.303,0.31115
2013-11-08,0.305,0.322,0.27,0.3118
2013-11-15,0.318,0.33,0.29,0.2922
2013-11-22,0.29,0.294,0.262,0.28045
2013-11-29,0.282,0.303,0.281,0.2834
2013-12-06,0.289,0.322,0.282,0.3036
2013-12-13,0.302,0.342,0.294,0.3282
2013-12-20,0.334,0.399,0.318,0.37755
2013-12-27,0.391,0.415,0.38,0.38935
2014-01-03,0.395,0.404,0.38,0.4024
2014-01-10,0.4,0.437,0.374,0.3719
2014-01-17,0.374,0.398,0.358,0.37325
2014-01-24,0.379,0.404,0.311,0.3376
2014-01-31,0.344,0.391,0.328,0.3297
2014-02-07,0.34,0.34,0.296,0.3054
2014-02-14,0.307,0.347,0.303,0.3127
2014-02-21,0.319,0.331,0.294,0.3162
2014-02-28,0.322,0.348,0.314,0.32085
2014-03-07,0.309,0.385,0.301,0.37135
2014-03-14,0.373,0.39,0.322,0.3444
2014-03-21,0.346,0.448,0.343,0.42655
2014-03-28,0.445,0.477,0.421,0.45155
2014-04-04,0.465,0.498,0.411,0.41265
2014-04-11,0.411,0.419,0.343,0.357
2014-04-18,0.355,0.399,0.351,0.39725
2014-04-25,0.403,0.458,0.391,0.43195
2014-05-02,0.438,0.482,0.407,0.42045
2014-05-09,0.423,0.431,0.379,0.38495
2014-05-16,0.391,0.407,0.351,0.3609
2014-05-23,0.367,0.367,0.326,0.34445
2014-05-30,0.347,0.387,0.342,0.37305
2014-06-06,0.383,0.407,0.371,0.4048
2014-06-13,0.411,0.471,0.407,0.4533
2014-06-20,0.463,0.492,0.431,0.45405
2014-06-27,0.46,0.5,0.453,0.46265
2014-07-04,0.461,0.532,0.457,0.5099
2014-07-11,0.532,0.536,0.444,0.4499
2014-07-18,0.452,0.492,0.448,0.48175
2014-07-25,0.488,0.504,0.468,0.48975
2014-08-01,0.496,0.59,0.468,0.4743
2014-08-08,0.48,0.484,0.413,0.44615
2014-08-15,0.448,0.456,0.391,0.4094
2014-08-22,0.424,0.504,0.411,0.48985
2014-08-29,0.5,0.524,0.484,0.49015
2014-09-05,0.496,0.564,0.492,0.50595
2014-09-12,0.504,0.58,0.5,0.56225
2014-09-19,0.56,0.597,0.512,0.5669
2014-09-26,0.561,0.594,0.537,0.5767
2014-10-03,0.587,0.595,0.508,0.5615
2014-10-10,0.563,0.567,0.424,0.4259
2014-10-17,0.396,0.412,0.244,0.3729
2014-10-24,0.379,0.403,0.334,0.3838
2014-10-31,0.402,0.509,0.373,0.4954
2014-11-07,0.497,0.567,0.489,0.5005
2014-11-14,0.502,0.551,0.486,0.51385
2014-11-21,0.508,0.541,0.496,0.50305
2014-11-28,0.513,0.543,0.472,0.4744
2014-12-05,0.484,0.651,0.457,0.6413
2014-12-12,0.651,0.675,0.528,0.5421
2014-12-19,0.544,0.654,0.48,0.64
2014-12-26,0.646,0.751,0.634,0.7413
2015-01-02,0.739,0.743,0.661,0.6666
2015-01-09,0.665,0.697,0.549,0.563
2015-01-16,0.569,0.573,0.404,0.4856
2015-01-23,0.467,0.532,0.463,0.48845
2015-01-30,0.478,0.535,0.453,0.45075
2015-02-06,0.465,0.651,0.453,0.6455
2015-02-13,0.643,0.68,0.604,0.6431
2015-02-20,0.625,0.69,0.581,0.64025
2015-02-27,0.642,0.666,0.553,0.6204
2015-03-06,0.634,0.735,0.616,0.7254
2015-03-13,0.735,0.735,0.64,0.659
2015-03-20,0.657,0.682,0.532,0.58325
2015-03-27,0.585,0.63,0.561,0.5964
2015-04-03,0.59,0.598,0.472,0.48015
2015-04-10,0.536,0.564,0.472,0.5581
2015-04-17,0.564,0.576,0.464,0.5101
2015-04-24,0.516,0.557,0.504,0.5061
2015-05-01,0.512,0.614,0.508,0.59695
2015-05-08,0.615,0.672,0.56,0.5699
2015-05-15,0.572,0.648,0.532,0.5383
2015-05-22,0.532,0.631,0.532,0.61625
2015-05-29,0.618,0.668,0.605,0.60725
2015-06-05,0.613,0.752,0.601,0.71465
2015-06-12,0.729,0.753,0.681,0.72355
2015-06-19,0.71,0.766,0.609,0.6189
2015-06-26,0.637,0.716,0.633,0.7137
2015-07-03,0.625,0.716,0.617,0.63095
2015-07-10,0.57,0.657,0.541,0.643
2015-07-17,0.637,0.686,0.621,0.66745
2015-07-24,0.686,0.727,0.666,0.68015
2015-07-31,0.678,0.751,0.645,0.6665
2015-08-07,0.676,0.76,0.653,0.7189
2015-08-14,0.729,0.741,0.621,0.7238
2015-08-21,0.726,0.738,0.617,0.61885
2015-08-28,0.613,0.735,0.544,0.7196
2015-09-04,0.743,0.743,0.669,0.70665
2015-09-11,0.721,0.765,0.701,0.70735
2015-09-18,0.721,0.819,0.661,0.67565
2015-09-25,0.698,0.743,0.633,0.69375
2015-10-02,0.7,0.715,0.542,0.5794
2015-10-09,0.577,0.657,0.573,0.639
2015-10-16,0.633,0.637,0.553,0.61085
2015-10-23,0.605,0.645,0.589,0.64335
2015-10-30,0.641,0.753,0.613,0.72605
2015-11-06,0.732,0.958,0.728,0.8879
2015-11-13,0.894,0.91,0.839,0.84885
2015-11-20,0.823,0.921,0.823,0.91925
2015-11-27,0.926,0.95,0.911,0.9244
2015-12-04,0.922,0.994,0.895,0.9448
2015-12-11,0.951,0.967,0.879,0.877
2015-12-18,0.903,1.021,0.891,0.9502
2015-12-25,0.965,1.011,0.944,1.00035
2016-01-01,1.019,1.103,1.011,1.0497
2016-01-08,1.068,1.072,0.932,0.9338
2016-01-15,0.936,0.968,0.802,0.84795
2016-01-22,0.854,0.89,0.797,0.87115
2016-01-29,0.885,0.896,0.766,0.7757
2016-02-05,0.785,0.813,0.679,0.72805
2016-02-12,0.734,0.75,0.582,0.7117
2016-02-19,0.726,0.762,0.689,0.74385
2016-02-26,0.746,0.817,0.691,0.7914
2016-03-04,0.801,0.905,0.766,0.8636
2016-03-11,0.878,0.968,0.858,0.95745
2016-03-18,0.964,1.001,0.815,0.8373
2016-03-25,0.839,0.901,0.831,0.87105
2016-04-01,0.885,0.89,0.724,0.74615
2016-04-08,0.736,0.764,0.688,0.69695
2016-04-15,0.707,0.774,0.691,0.7356
2016-04-22,0.721,0.83,0.717,0.81975
2016-04-29,0.826,0.881,0.77,0.77965
2016-05-06,0.778,0.802,0.686,0.732
2016-05-13,0.742,0.786,0.71,0.74795
2016-05-20,0.754,0.92,0.75,0.8824
2016-05-27,0.876,0.938,0.867,0.9086
2016-06-03,0.938,0.938,0.768,0.7736
2016-06-10,0.788,0.827,0.73,0.7325
2016-06-17,0.723,0.746,0.653,0.6947
2016-06-24,0.729,0.787,0.499,0.63485
2016-07-01,0.597,0.649,0.55,0.5953
2016-07-08,0.589,0.657,0.538,0.611
2016-07-15,0.621,0.714,0.617,0.67745
2016-07-22,0.69,0.731,0.661,0.70445
2016-07-29,0.711,0.778,0.659,0.65735
2016-08-05,0.663,0.726,0.643,0.7241
2016-08-12,0.738,0.754,0.678,0.7037
2016-08-19,0.706,0.774,0.686,0.74795
2016-08-26,0.77,0.849,0.738,0.84275
2016-09-02,0.845,0.853,0.746,0.79175
2016-09-09,0.806,0.806,0.722,0.7801
2016-09-16,0.778,0.814,0.722,0.76815
2016-09-23,0.766,0.848,0.754,0.75605
2016-09-30,0.758,0.778,0.718,0.76385
2016-10-07,0.778,0.878,0.774,0.83615
2016-10-14,0.874,0.891,0.819,0.8409
2016-10-21,0.839,0.847,0.795,0.82545
2016-10-28,0.827,0.9,0.819,0.8546
2016-11-04,0.857,0.873,0.778,0.7878
2016-11-11,0.838,0.927,0.714,0.9171
2016-11-18,0.968,1.076,0.956,1.06585
2016-11-25,1.072,1.17,1.048,1.1228
2016-12-02,1.123,1.167,1.091,1.1056
2016-12-09,1.092,1.144,1.08,1.1349
2016-12-16,1.149,1.304,1.133,1.25855
2016-12-23,1.248,1.253,1.192,1.20365
2016-12-30,1.214,1.29,1.19,1.1962
2017-01-06,1.186,1.25,1.162,1.2118
2017-01-13,1.214,1.242,1.145,1.1951
2017-01-20,1.185,1.25,1.136,1.19465
2017-01-27,1.184,1.256,1.143,1.2182
2017-02-03,1.216,1.264,1.173,1.1989
2017-02-10,1.201,1.202,1.141,1.19155
2017-02-17,1.206,1.267,1.182,1.19225
2017-02-24,1.207,1.252,1.145,1.1468
